,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_Av_Pnt_H,H_Av_pnt_A,H_T_pnt,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_T_pnt,Aw_Av_T_pnt
0,13/08/16,Burnley,Swansea,0,1,A,0,0,D,J Moss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13/08/16,Crystal Palace,West Brom,0,1,A,0,0,D,C Pawson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13/08/16,Everton,Tottenham,1,1,D,1,0,H,M Atkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13/08/16,Hull,Leicester,2,1,H,1,0,H,M Dean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,13/08/16,Man City,Sunderland,2,1,H,1,0,H,R Madley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,13/08/16,Middlesbrough,Stoke,1,1,D,1,0,H,K Friend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13/08/16,Southampton,Watford,1,1,D,0,1,A,R East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14/08/16,Arsenal,Liverpool,3,4,A,1,1,D,M Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14/08/16,Bournemouth,Man United,1,3,A,0,1,A,A Marriner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,15/08/16,Chelsea,West Ham,2,1,H,0,0,D,A Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,19/08/16,Man United,Southampton,2,0,H,1,0,H,A Taylor,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11,20/08/16,Burnley,Liverpool,2,0,H,2,0,H,L Mason,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
12,20/08/16,Leicester,Arsenal,0,0,D,0,0,D,M Clattenburg,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0
13,20/08/16,Stoke,Man City,1,4,A,0,2,A,M Dean,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0
14,20/08/16,Swansea,Hull,0,2,A,0,0,D,S Attwell,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0
15,20/08/16,Tottenham,Crystal Palace,1,0,H,0,0,D,M Oliver,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16,20/08/16,Watford,Chelsea,1,2,A,0,0,D,J Moss,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0
17,20/08/16,West Brom,Everton,1,2,A,1,1,D,N Swarbrick,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18,21/08/16,Sunderland,Middlesbrough,1,2,A,0,2,A,M Atkinson,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
19,21/08/16,West Ham,Bournemouth,1,0,H,0,0,D,C Pawson,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0
20,27/08/16,Chelsea,Burnley,3,0,H,2,0,H,M Clattenburg,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,0.0,1.5,0.0,2.0,1.0,1.0,0.5,3.0,1.5
21,27/08/16,Crystal Palace,Bournemouth,1,1,D,0,1,A,M Dean,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,2.0,0.0,0.0
22,27/08/16,Everton,Stoke,1,0,H,0,0,D,M Oliver,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.5,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,2.5,1.0,0.5
23,27/08/16,Hull,Man United,0,1,A,0,0,D,J Moss,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,0.5,6.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,2.5,0.5,6.0,3.0
24,27/08/16,Leicester,Swansea,2,1,H,1,0,H,R East,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.5,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.5,1.0,3.0,1.5
25,27/08/16,Southampton,Sunderland,1,1,D,0,0,D,L Mason,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.5,1.5,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0
26,27/08/16,Tottenham,Liverpool,1,1,D,0,1,A,R Madley,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.5,4.0,2.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,2.5,0.0,3.0,0.0,1.5,4.0,5.0,2.0,2.5,3.0,1.5
27,27/08/16,Watford,Arsenal,1,3,A,0,3,A,K Friend,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.5,1.0,0.5,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.5,2.0,1.0,0.5
28,28/08/16,Man City,West Ham,3,1,H,2,0,H,A Marriner,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,1.0,6.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.5
29,28/08/16,West Brom,Middlesbrough,0,0,D,0,0,D,A Taylor,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.5,1.0,4.0,2.0
30,10/09/16,Arsenal,Southampton,2,1,H,1,1,D,R Madley,3.0,3.0,4.0,1.0,3.0,1.5,4.0,0.5,0.0,4.0,0.0,2.0,6.0,5.0,2.0,1.66666666667,4.0,1.33333333333,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,0.666666666667,1.33333333333,2.0,0.666666666667
31,10/09/16,Bournemouth,West Brom,1,0,H,0,0,D,K Friend,1.0,1.0,3.0,2.0,1.0,0.5,3.0,1.0,0.0,1.0,0.0,0.5,2.0,5.0,0.666666666667,1.66666666667,1.0,0.333333333333,1.0,1.0,2.0,0.0,0.5,1.0,1.0,0.0,1.0,3.0,0.5,3.0,2.0,2.0,0.666666666667,0.666666666667,4.0,1.33333333333
32,10/09/16,Burnley,Hull,1,1,D,0,0,D,P Tierney,2.0,0.0,1.0,3.0,1.0,0.0,0.5,3.0,3.0,0.0,1.5,0.0,2.0,4.0,0.666666666667,1.33333333333,3.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.5,3.0,4.0,2.0,1.33333333333,0.666666666667,6.0,2.0
33,10/09/16,Liverpool,Leicester,4,1,H,2,1,H,C Pawson,0.0,5.0,0.0,6.0,0.0,1.66666666667,0.0,2.0,0.0,4.0,0.0,1.33333333333,5.0,6.0,1.66666666667,2.0,4.0,1.33333333333,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,4.0,1.33333333333
34,10/09/16,Man United,Man City,1,2,A,1,2,A,M Clattenburg,2.0,4.0,0.0,1.0,2.0,2.0,0.0,0.5,3.0,6.0,3.0,3.0,6.0,1.0,2.0,0.333333333333,9.0,3.0,5.0,4.0,2.0,1.0,2.5,4.0,1.0,1.0,6.0,3.0,3.0,3.0,9.0,3.0,3.0,1.0,9.0,3.0
35,10/09/16,Middlesbrough,Crystal Palace,1,2,A,1,1,D,N Swarbrick,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,1.0,2.0,3.0,2.0,1.0,0.666666666667,5.0,1.66666666667,1.0,0.0,2.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,3.0,0.333333333333,1.0,1.0,0.333333333333
36,10/09/16,Stoke,Tottenham,0,4,A,0,1,A,A Taylor,1.0,1.0,4.0,2.0,1.0,0.5,4.0,1.0,0.0,1.0,0.0,0.5,2.0,6.0,0.666666666667,2.0,1.0,0.333333333333,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,0.666666666667,5.0,1.66666666667
37,10/09/16,West Ham,Watford,2,4,A,2,2,D,M Atkinson,1.0,2.0,0.0,5.0,1.0,1.0,0.0,2.5,3.0,0.0,3.0,0.0,3.0,5.0,1.0,1.66666666667,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.5,1.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,2.0,1.0,0.333333333333
38,11/09/16,Swansea,Chelsea,2,2,D,0,1,A,A Marriner,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.5,2.0,4.0,0.666666666667,1.33333333333,3.0,1.0,5.0,2.0,1.0,1.0,2.5,2.0,0.5,1.0,6.0,3.0,3.0,3.0,7.0,2.0,2.33333333333,0.666666666667,9.0,3.0
39,12/09/16,Sunderland,Everton,0,3,A,0,0,D,M Jones,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.5,0.0,1.0,0.0,0.5,3.0,5.0,1.0,1.66666666667,1.0,0.333333333333,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,4.0,3.0,2.0,3.0,4.0,2.0,1.33333333333,0.666666666667,7.0,2.33333333333
40,16/09/16,Chelsea,Liverpool,1,2,A,0,2,A,M Atkinson,5.0,4.0,1.0,3.0,2.5,2.0,0.5,1.5,6.0,4.0,3.0,2.0,9.0,4.0,2.25,1.0,10.0,2.5,4.0,5.0,1.0,6.0,4.0,1.66666666667,1.0,2.0,3.0,4.0,3.0,1.33333333333,9.0,7.0,2.25,1.75,7.0,1.75
41,17/09/16,Everton,Middlesbrough,3,1,H,3,1,H,L Mason,2.0,5.0,1.0,1.0,1.0,2.5,0.5,0.5,4.0,6.0,2.0,3.0,7.0,2.0,1.75,0.5,10.0,2.5,2.0,2.0,3.0,1.0,1.0,1.0,1.5,0.5,1.0,4.0,0.5,2.0,4.0,4.0,1.0,1.0,5.0,1.25
42,17/09/16,Hull,Arsenal,1,4,A,0,1,A,R East,2.0,3.0,2.0,1.0,1.0,1.5,1.0,0.5,3.0,4.0,1.5,2.0,5.0,3.0,1.25,0.75,7.0,1.75,5.0,3.0,5.0,1.0,2.5,1.5,2.5,0.5,3.0,4.0,1.5,2.0,8.0,6.0,2.0,1.5,7.0,1.75
43,17/09/16,Leicester,Burnley,3,0,H,1,0,H,A Taylor,2.0,2.0,1.0,6.0,1.0,1.0,0.5,3.0,4.0,0.0,2.0,0.0,4.0,7.0,1.0,1.75,4.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.666666666667,3.0,4.0,0.0,1.33333333333,0.0,3.0,5.0,0.75,1.25,4.0,1.0
44,17/09/16,Man City,Bournemouth,4,0,H,2,0,H,J Moss,5.0,6.0,2.0,2.0,2.5,3.0,1.0,1.0,6.0,6.0,3.0,3.0,11.0,4.0,2.75,1.0,12.0,3.0,2.0,1.0,3.0,2.0,1.0,0.5,1.5,1.0,3.0,1.0,1.5,0.5,3.0,5.0,0.75,1.25,4.0,1.0
45,17/09/16,West Brom,West Ham,4,2,H,3,0,H,M Clattenburg,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,3.0,0.5,1.5,2.0,3.0,0.5,0.75,4.0,1.0,3.0,2.0,4.0,5.0,1.5,1.0,2.0,2.5,3.0,0.0,1.5,0.0,5.0,9.0,1.25,2.25,3.0,0.75
46,18/09/16,Crystal Palace,Stoke,4,1,H,2,0,H,C Pawson,1.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,3.0,0.5,1.5,3.0,4.0,0.75,1.0,4.0,1.0,1.0,1.0,8.0,2.0,0.5,0.5,4.0,1.0,0.0,1.0,0.0,0.5,2.0,10.0,0.5,2.5,1.0,0.25
47,18/09/16,Southampton,Swansea,1,0,H,0,0,D,M Jones,2.0,1.0,2.0,4.0,1.0,0.5,1.0,2.0,2.0,0.0,1.0,0.0,3.0,6.0,0.75,1.5,2.0,0.5,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.5,1.5,4.0,6.0,1.0,1.5,4.0,1.0
48,18/09/16,Tottenham,Sunderland,1,0,H,0,0,D,M Dean,2.0,5.0,1.0,1.0,1.0,2.5,0.5,0.5,4.0,4.0,2.0,2.0,7.0,2.0,1.75,0.5,8.0,2.0,1.0,2.0,5.0,3.0,0.5,1.0,2.5,1.5,0.0,1.0,0.0,0.5,3.0,8.0,0.75,2.0,1.0,0.25
49,18/09/16,Watford,Man United,3,1,H,1,0,H,M Oliver,2.0,5.0,5.0,3.0,1.0,2.5,2.5,1.5,0.0,4.0,0.0,2.0,7.0,8.0,1.75,2.0,4.0,1.0,3.0,4.0,2.0,1.0,1.5,2.0,1.0,0.5,3.0,6.0,1.5,3.0,7.0,3.0,1.75,0.75,9.0,2.25
50,24/09/16,Arsenal,Chelsea,3,0,H,3,0,H,M Oliver,5.0,7.0,5.0,2.0,2.5,2.33333333333,2.5,0.666666666667,3.0,7.0,1.5,2.33333333333,12.0,7.0,2.4,1.4,10.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,1.5,6.0,4.0,2.0,2.0,10.0,6.0,2.0,1.2,10.0,2.0
51,24/09/16,Bournemouth,Everton,1,0,H,1,0,H,R Madley,2.0,1.0,3.0,6.0,1.0,0.333333333333,1.5,2.0,3.0,1.0,1.5,0.333333333333,3.0,9.0,0.6,1.8,4.0,0.8,5.0,5.0,2.0,1.0,1.66666666667,2.5,0.666666666667,0.5,7.0,6.0,2.33333333333,3.0,10.0,3.0,2.0,0.6,13.0,2.6
52,24/09/16,Liverpool,Hull,5,1,H,3,0,H,A Marriner,4.0,7.0,1.0,7.0,4.0,1.75,1.0,1.75,3.0,7.0,3.0,1.75,11.0,8.0,2.2,1.6,10.0,2.0,3.0,3.0,6.0,1.0,1.0,1.5,2.0,0.5,3.0,4.0,1.0,2.0,6.0,7.0,1.2,1.4,7.0,1.4
53,24/09/16,Man United,Leicester,4,1,H,4,0,H,M Dean,3.0,5.0,2.0,4.0,1.5,1.66666666667,1.0,1.33333333333,3.0,6.0,1.5,2.0,8.0,6.0,1.6,1.2,9.0,1.8,5.0,2.0,1.0,6.0,1.66666666667,1.0,0.333333333333,3.0,7.0,0.0,2.33333333333,0.0,7.0,7.0,1.4,1.4,7.0,1.4
54,24/09/16,Middlesbrough,Tottenham,1,2,A,0,2,A,G Scott,2.0,3.0,3.0,4.0,1.0,1.0,1.5,1.33333333333,1.0,4.0,0.5,1.33333333333,5.0,7.0,1.0,1.4,5.0,1.0,3.0,5.0,1.0,1.0,1.0,2.5,0.333333333333,0.5,7.0,4.0,2.33333333333,2.0,8.0,2.0,1.6,0.4,11.0,2.2
55,24/09/16,Stoke,West Brom,1,1,D,0,0,D,M Atkinson,1.0,2.0,8.0,6.0,0.5,0.666666666667,4.0,2.0,0.0,1.0,0.0,0.333333333333,3.0,14.0,0.6,2.8,1.0,0.2,5.0,1.0,4.0,1.0,1.66666666667,0.5,1.33333333333,0.5,4.0,3.0,1.33333333333,1.5,6.0,5.0,1.2,1.0,7.0,1.4
56,24/09/16,Sunderland,Crystal Palace,2,3,A,1,0,H,A Taylor,1.0,2.0,5.0,4.0,0.5,0.666666666667,2.5,1.33333333333,0.0,1.0,0.0,0.333333333333,3.0,9.0,0.6,1.8,1.0,0.2,5.0,2.0,3.0,2.0,1.66666666667,1.0,1.0,1.0,4.0,3.0,1.33333333333,1.5,7.0,5.0,1.4,1.0,7.0,1.4
57,24/09/16,Swansea,Man City,1,3,A,1,1,D,N Swarbrick,2.0,2.0,4.0,3.0,1.0,0.666666666667,2.0,1.0,1.0,3.0,0.5,1.0,4.0,7.0,0.8,1.4,4.0,0.8,9.0,6.0,2.0,2.0,3.0,3.0,0.666666666667,1.0,9.0,6.0,3.0,3.0,15.0,4.0,3.0,0.8,15.0,3.0
58,25/09/16,West Ham,Southampton,0,3,A,0,1,A,J Moss,3.0,4.0,4.0,9.0,1.5,1.33333333333,2.0,3.0,3.0,0.0,1.5,0.0,7.0,13.0,1.4,2.6,3.0,0.6,3.0,1.0,2.0,4.0,1.0,0.5,0.666666666667,2.0,5.0,0.0,1.66666666667,0.0,4.0,6.0,0.8,1.2,5.0,1.0
59,26/09/16,Burnley,Watford,2,0,H,1,0,H,M Jones,3.0,0.0,2.0,6.0,1.0,0.0,0.666666666667,3.0,4.0,0.0,1.33333333333,0.0,3.0,8.0,0.6,1.6,4.0,0.8,5.0,5.0,6.0,3.0,1.66666666667,2.5,2.0,1.5,3.0,4.0,1.0,2.0,10.0,9.0,2.0,1.8,7.0,1.4
60,30/09/16,Everton,Crystal Palace,1,1,D,1,0,H,J Moss,5.0,5.0,2.0,2.0,1.66666666667,1.66666666667,0.666666666667,0.666666666667,7.0,6.0,2.33333333333,2.0,10.0,4.0,1.66666666667,0.666666666667,13.0,2.16666666667,5.0,5.0,3.0,4.0,1.66666666667,1.66666666667,1.0,1.33333333333,4.0,6.0,1.33333333333,2.0,10.0,7.0,1.66666666667,1.16666666667,10.0,1.66666666667
61,01/10/16,Hull,Chelsea,0,2,A,0,0,D,A Taylor,3.0,4.0,6.0,6.0,1.0,1.33333333333,2.0,2.0,3.0,4.0,1.0,1.33333333333,7.0,12.0,1.16666666667,2.0,7.0,1.16666666667,6.0,4.0,3.0,6.0,2.0,1.33333333333,1.0,2.0,6.0,4.0,2.0,1.33333333333,10.0,9.0,1.66666666667,1.5,10.0,1.66666666667
62,01/10/16,Sunderland,West Brom,1,1,D,0,1,A,S Attwell,3.0,2.0,8.0,4.0,1.0,0.666666666667,2.66666666667,1.33333333333,0.0,1.0,0.0,0.333333333333,5.0,12.0,0.833333333333,2.0,1.0,0.166666666667,5.0,2.0,4.0,2.0,1.66666666667,0.666666666667,1.33333333333,0.666666666667,4.0,4.0,1.33333333333,1.33333333333,7.0,6.0,1.16666666667,1.0,8.0,1.33333333333
63,01/10/16,Swansea,Liverpool,1,2,A,1,0,H,M Oliver,3.0,2.0,7.0,3.0,1.0,0.666666666667,2.33333333333,1.0,1.0,3.0,0.333333333333,1.0,5.0,10.0,0.833333333333,1.66666666667,4.0,0.666666666667,9.0,7.0,2.0,7.0,4.5,1.75,1.0,1.75,6.0,7.0,3.0,1.75,16.0,9.0,2.66666666667,1.5,13.0,2.16666666667
64,01/10/16,Watford,Bournemouth,2,2,D,0,1,A,M Dean,5.0,5.0,6.0,5.0,1.66666666667,1.66666666667,2.0,1.66666666667,3.0,4.0,1.0,1.33333333333,10.0,11.0,1.66666666667,1.83333333333,7.0,1.16666666667,3.0,1.0,3.0,6.0,1.0,0.333333333333,1.0,2.0,6.0,1.0,2.0,0.333333333333,4.0,9.0,0.666666666667,1.5,7.0,1.16666666667
65,01/10/16,West Ham,Middlesbrough,1,1,D,0,0,D,N Swarbrick,3.0,4.0,7.0,9.0,1.0,1.33333333333,2.33333333333,3.0,3.0,0.0,1.0,0.0,7.0,16.0,1.16666666667,2.66666666667,3.0,0.5,3.0,3.0,5.0,4.0,1.0,1.0,1.66666666667,1.33333333333,1.0,4.0,0.333333333333,1.33333333333,6.0,9.0,1.0,1.5,5.0,0.833333333333
66,02/10/16,Burnley,Arsenal,0,1,A,0,0,D,C Pawson,5.0,0.0,2.0,6.0,1.25,0.0,0.5,3.0,7.0,0.0,1.75,0.0,5.0,8.0,0.833333333333,1.33333333333,7.0,1.16666666667,8.0,7.0,5.0,2.0,2.66666666667,2.33333333333,1.66666666667,0.666666666667,6.0,7.0,2.0,2.33333333333,15.0,7.0,2.5,1.16666666667,13.0,2.16666666667
67,02/10/16,Leicester,Southampton,0,0,D,0,0,D,M Atkinson,5.0,3.0,1.0,10.0,1.66666666667,1.0,0.333333333333,3.33333333333,7.0,0.0,2.33333333333,0.0,8.0,11.0,1.33333333333,1.83333333333,7.0,1.16666666667,3.0,4.0,2.0,4.0,1.0,1.33333333333,0.666666666667,1.33333333333,5.0,3.0,1.66666666667,1.0,7.0,6.0,1.16666666667,1.0,8.0,1.33333333333
68,02/10/16,Man United,Stoke,1,1,D,0,0,D,R Madley,7.0,5.0,3.0,4.0,2.33333333333,1.66666666667,1.0,1.33333333333,6.0,6.0,2.0,2.0,12.0,7.0,2.0,1.16666666667,12.0,2.0,2.0,2.0,9.0,6.0,0.666666666667,0.666666666667,3.0,2.0,1.0,1.0,0.333333333333,0.333333333333,4.0,15.0,0.666666666667,2.5,2.0,0.333333333333
69,02/10/16,Tottenham,Man City,2,0,H,2,0,H,A Marriner,3.0,7.0,1.0,2.0,1.0,2.33333333333,0.333333333333,0.666666666667,7.0,7.0,2.33333333333,2.33333333333,10.0,3.0,1.66666666667,0.5,14.0,2.33333333333,9.0,9.0,2.0,3.0,3.0,3.0,0.666666666667,1.0,9.0,9.0,3.0,3.0,18.0,5.0,3.0,0.833333333333,18.0,3.0
70,15/10/16,Arsenal,Swansea,3,2,H,2,1,H,J Moss,8.0,8.0,5.0,2.0,2.66666666667,2.0,1.66666666667,0.5,6.0,10.0,2.0,2.5,16.0,7.0,2.28571428571,1.0,16.0,2.28571428571,4.0,2.0,9.0,3.0,1.0,0.666666666667,2.25,1.0,1.0,3.0,0.25,1.0,6.0,12.0,0.857142857143,1.71428571429,4.0,0.571428571429
71,15/10/16,Bournemouth,Hull,6,1,H,3,1,H,L Mason,3.0,3.0,3.0,8.0,1.0,0.75,1.0,2.0,6.0,2.0,2.0,0.5,6.0,11.0,0.857142857143,1.57142857143,8.0,1.14285714286,3.0,4.0,8.0,6.0,0.75,1.33333333333,2.0,2.0,3.0,4.0,0.75,1.33333333333,7.0,14.0,1.0,2.0,7.0,1.0
